district_id,month,elevation_m,slope_risk,flood_susceptibility,landslide_susceptibility,temp_celsius,humidity_percent,wind_kmh,rainfall_24h_mm,rainfall_48h_mm,rainfall_72h_mm,seasonal_rainfall_avg_mm,landslide_occurred,flood_occurred,road_blocked,disruption_severity
papum_pare,4,309.0,36.3,0.5,0.4,27.5,69.3,1.6,4.3,5.8,4.8,230.0,0,0,0,26.2
dimapur,10,48.0,25.9,0.4,0.2,32.0,79.2,7.4,4.1,10.1,8.3,96.0,0,0,0,19.0
sonitpur,6,6.0,14.8,0.6,0.15,21.7,68.1,0.9,16.6,33.8,39.3,374.0,1,1,1,84.1
west_khasi,10,1307.0,57.3,0.25,0.75,33.1,80.4,9.0,14.8,36.7,36.3,168.0,1,0,0,41.0
east_khasi,3,1536.0,60.1,0.2,0.7,18.9,95.1,0.9,5.9,8.4,10.4,110.0,0,0,0,2.9
imphal_west,5,926.0,46.8,0.35,0.5,28.1,65.7,5.3,12.3,18.7,26.4,210.0,1,0,1,54.2
dima_hasao,5,930.0,60.1,0.3,0.8,30.9,81.6,4.9,44.3,64.7,57.9,350.0,1,1,1,84.5
kohima,10,1410.0,70.8,0.15,0.85,21.2,88.6,3.9,0.2,0.4,0.5,114.0,0,1,0,17.2
west_khasi,6,1255.0,65.4,0.25,0.75,31.9,78.7,5.8,19.6,30.6,21.5,616.0,1,1,1,78.9
cachar,8,-6.0,14.9,0.65,0.2,27.3,82.6,8.9,41.9,63.5,81.0,484.0,1,1,1,95.4
dimapur,4,135.0,26.9,0.4,0.2,23.1,79.3,3.6,11.3,21.5,18.0,160.0,0,1,0,17.2
dimapur,12,199.0,20.8,0.4,0.2,26.3,92.2,2.4,0.2,0.2,0.5,16.0,0,0,0,2.0
west_khasi,6,1327.0,55.6,0.25,0.75,18.8,97.5,11.9,5.2,10.2,17.7,616.0,1,1,1,70.8
dimapur,5,89.0,30.7,0.4,0.2,22.6,70.6,10.4,6.4,6.4,12.5,224.0,0,1,1,42.8
kohima,3,1453.0,72.3,0.15,0.85,24.7,74.0,17.8,0.0,0.0,0.0,95.0,0,0,0,7.7
aizawl,3,1128.0,77.3,0.1,0.8,20.4,84.4,7.3,1.0,2.3,3.2,100.0,0,0,0,1.4
aizawl,11,1157.0,72.1,0.1,0.8,24.0,94.0,7.1,5.3,6.4,6.5,40.0,0,0,0,9.6
dima_hasao,2,1030.0,60.0,0.3,0.8,33.0,62.9,5.9,1.0,1.2,1.9,75.0,0,0,0,8.1
west_tripura,5,-45.0,13.4,0.75,0.05,27.5,73.6,1.0,67.3,60.8,48.4,294.0,0,1,0,71.1
dima_hasao,9,1012.0,58.8,0.3,0.8,26.0,67.3,7.7,14.9,35.5,26.6,375.0,1,1,0,57.1
dimapur,7,22.0,23.6,0.4,0.2,24.4,62.9,16.8,2.5,2.1,2.4,400.0,1,0,0,27.4
dima_hasao,3,940.0,64.9,0.3,0.8,21.0,62.0,25.8,2.2,1.8,3.0,125.0,0,0,0,4.1
west_tripura,3,15.0,8.8,0.75,0.05,29.7,84.6,7.9,4.1,8.2,13.9,105.0,0,0,0,3.8
kohima,1,1414.0,62.6,0.15,0.85,30.3,68.2,35.5,0.2,0.4,0.7,38.0,0,0,0,0.0
cachar,7,-14.0,21.9,0.65,0.2,33.9,82.4,14.0,32.8,46.4,37.2,550.0,1,1,1,100.0
kohima,3,1377.0,66.7,0.15,0.85,34.7,96.0,17.9,7.3,6.1,9.0,95.0,0,0,0,6.5
papum_pare,9,277.0,35.5,0.5,0.4,33.3,96.0,0.4,42.8,101.2,72.6,345.0,1,1,1,100.0
imphal_west,12,776.0,40.0,0.35,0.5,20.8,62.1,1.1,0.6,1.1,1.3,15.0,0,0,0,5.1
west_khasi,8,1366.0,68.3,0.25,0.75,18.7,77.5,5.7,2.2,4.2,6.1,616.0,1,0,0,51.6
east_khasi,5,1531.0,42.8,0.2,0.7,23.3,66.2,4.8,11.6,26.4,47.3,308.0,1,1,0,27.4
imphal_west,10,723.0,51.7,0.35,0.5,28.1,72.5,6.9,0.4,0.5,0.6,90.0,0,0,0,27.3
kamrup,7,60.0,5.6,0.7,0.1,22.6,86.0,1.0,3.0,3.2,5.4,450.0,0,0,0,14.8
sonitpur,12,44.0,15.5,0.6,0.15,21.7,69.1,16.1,0.9,1.7,2.1,17.0,0,0,0,3.6
cachar,1,89.0,22.1,0.65,0.2,25.4,95.2,7.0,3.4,6.2,10.0,44.0,0,0,0,16.3
dima_hasao,5,989.0,61.8,0.3,0.8,33.6,81.5,1.0,22.2,28.6,34.5,350.0,1,0,1,62.3
kohima,11,1397.0,68.4,0.15,0.85,24.8,92.8,8.0,0.2,0.2,0.5,38.0,0,0,0,5.3
sonitpur,8,71.0,14.1,0.6,0.15,25.8,83.9,13.7,0.8,1.4,1.0,374.0,0,0,0,16.0
west_tripura,6,54.0,0.0,0.75,0.05,30.0,78.1,9.5,1.9,4.1,4.2,462.0,0,1,0,18.4
east_khasi,6,1469.0,58.4,0.2,0.7,20.7,74.8,1.5,92.3,117.5,227.1,484.0,1,1,1,100.0
west_khasi,9,1313.0,68.5,0.25,0.75,18.9,82.3,6.1,21.3,25.4,30.1,420.0,1,1,1,87.3
imphal_west,5,716.0,48.6,0.35,0.5,34.5,89.3,3.4,19.8,41.6,80.1,210.0,0,0,0,35.7
west_khasi,1,1435.0,62.8,0.25,0.75,32.0,91.8,11.0,3.3,7.0,12.6,56.0,0,0,0,0.0
dimapur,2,83.0,26.7,0.4,0.2,31.2,65.3,1.4,1.0,1.8,1.3,48.0,0,0,0,3.1
west_khasi,11,1283.0,60.7,0.25,0.75,34.2,62.4,0.3,2.4,5.5,9.4,56.0,0,0,0,12.9
aizawl,4,1141.0,72.8,0.1,0.8,25.9,93.6,15.4,13.1,27.4,30.6,200.0,1,1,1,60.7
aizawl,10,1085.0,75.3,0.1,0.8,32.4,77.5,10.6,7.1,9.3,8.4,120.0,1,0,1,51.1
papum_pare,11,367.0,36.3,0.5,0.4,32.6,78.9,6.9,2.6,4.8,9.5,46.0,0,0,0,3.2
imphal_west,3,805.0,52.3,0.35,0.5,31.4,61.8,6.3,0.4,0.7,1.1,75.0,0,0,0,1.5
east_khasi,6,1546.0,56.3,0.2,0.7,22.8,68.9,11.4,77.7,154.0,187.7,484.0,1,1,0,71.2
west_khasi,11,1312.0,63.3,0.25,0.75,24.4,71.1,2.7,4.4,5.9,11.8,56.0,0,0,0,5.1
imphal_west,8,754.0,55.0,0.35,0.5,24.3,70.4,0.4,0.8,0.9,1.2,330.0,1,0,1,48.0
west_tripura,8,14.0,10.5,0.75,0.05,20.9,66.8,5.9,23.0,57.1,43.0,462.0,0,1,0,65.9
sonitpur,7,42.0,15.2,0.6,0.15,28.7,60.4,16.2,30.4,32.3,25.9,425.0,1,1,1,94.7
aizawl,5,1124.0,73.7,0.1,0.8,30.0,97.9,5.0,17.1,19.5,31.8,280.0,0,1,1,63.5
kohima,11,1478.0,62.1,0.15,0.85,28.1,74.5,0.1,3.6,7.9,8.7,38.0,0,0,0,7.0
cachar,3,-14.0,19.6,0.65,0.2,26.6,79.8,8.1,1.0,1.1,1.7,110.0,0,0,0,6.4
papum_pare,6,373.0,42.7,0.5,0.4,24.3,63.9,14.4,41.3,39.9,42.3,506.0,1,1,1,94.0
dimapur,11,196.0,34.9,0.4,0.2,24.1,74.0,19.2,5.7,13.8,25.9,32.0,0,0,0,8.5
aizawl,10,1104.0,74.8,0.1,0.8,29.1,77.7,9.0,3.6,8.1,9.8,120.0,0,0,0,26.4
dimapur,2,152.0,23.3,0.4,0.2,21.4,88.9,0.1,1.2,2.5,2.0,48.0,0,0,0,7.0
sonitpur,3,22.0,11.4,0.6,0.15,30.1,93.4,6.3,0.7,1.2,1.7,85.0,0,0,0,0.0
west_khasi,4,1315.0,71.4,0.25,0.75,22.8,86.0,7.7,9.5,18.3,18.4,280.0,0,0,0,30.3
west_khasi,6,1358.0,60.7,0.25,0.75,30.6,71.5,1.3,25.2,45.7,86.7,616.0,1,1,0,59.3
papum_pare,5,255.0,42.8,0.5,0.4,23.5,79.8,16.3,17.8,22.6,23.5,322.0,0,1,0,31.1
west_tripura,5,54.0,6.5,0.75,0.05,32.9,81.2,0.5,22.6,27.8,26.6,294.0,0,0,0,27.6
aizawl,11,1117.0,73.1,0.1,0.8,26.2,84.5,0.6,1.6,3.0,5.4,40.0,0,0,0,6.7
dimapur,5,91.0,24.5,0.4,0.2,31.8,83.2,10.8,11.4,22.7,43.1,224.0,0,0,0,16.5
kohima,6,1433.0,65.3,0.15,0.85,23.6,66.8,9.6,11.4,27.2,44.0,418.0,1,1,1,89.7
west_tripura,10,62.0,12.9,0.75,0.05,25.0,90.3,50.1,3.8,8.2,14.9,126.0,0,1,1,43.1
imphal_west,8,796.0,51.6,0.35,0.5,27.2,80.5,2.5,25.4,55.4,67.5,330.0,1,1,1,86.5
dimapur,3,102.0,19.6,0.4,0.2,25.0,97.9,0.2,4.9,11.2,16.3,80.0,0,0,0,3.1
cachar,1,11.0,9.5,0.65,0.2,21.1,90.8,6.4,1.1,2.1,2.8,44.0,0,0,0,1.0
cachar,12,47.0,13.0,0.65,0.2,32.9,81.1,3.2,0.4,0.6,1.0,22.0,0,0,0,6.7
dima_hasao,11,979.0,73.9,0.3,0.8,24.1,90.6,13.4,1.4,3.4,5.4,50.0,0,0,0,9.5
east_khasi,12,1594.0,58.7,0.2,0.7,28.7,79.0,7.3,0.2,0.3,0.4,22.0,0,0,0,0.0
west_tripura,12,-35.0,3.1,0.75,0.05,21.1,87.7,21.9,2.9,3.3,3.1,21.0,0,0,0,1.0
sonitpur,4,45.0,12.2,0.6,0.15,26.1,71.2,14.7,18.5,42.1,82.9,170.0,1,0,0,35.0
cachar,7,-36.0,20.2,0.65,0.2,28.2,95.4,1.9,30.6,34.6,45.9,550.0,1,1,0,72.5
sonitpur,2,43.0,15.4,0.6,0.15,32.7,88.8,0.6,0.7,1.1,1.4,51.0,0,0,0,2.8
sonitpur,8,140.0,5.1,0.6,0.15,18.7,93.4,28.8,4.6,9.3,10.9,374.0,1,1,1,56.9
imphal_west,1,765.0,40.3,0.35,0.5,24.5,60.3,2.7,4.9,8.1,5.8,30.0,1,0,0,0.0
kamrup,7,50.0,20.2,0.7,0.1,32.3,72.9,5.7,29.6,31.9,27.4,450.0,1,1,1,97.5
imphal_west,2,803.0,48.3,0.35,0.5,27.3,75.5,14.9,2.4,3.3,4.3,45.0,0,0,0,4.0
sonitpur,5,117.0,9.2,0.6,0.15,32.8,60.1,2.4,3.6,5.8,8.7,238.0,0,1,1,47.7
aizawl,3,1169.0,73.4,0.1,0.8,26.6,68.7,10.5,1.9,4.2,5.6,100.0,0,0,0,0.0
sonitpur,11,51.0,13.4,0.6,0.15,34.3,78.1,2.5,0.9,0.9,1.6,34.0,0,1,0,12.3
dimapur,5,164.0,26.0,0.4,0.2,30.8,82.1,4.7,17.8,39.4,50.1,224.0,0,0,0,25.4
dima_hasao,4,984.0,64.9,0.3,0.8,31.3,70.4,28.6,18.3,43.2,49.4,250.0,0,0,0,48.8
west_tripura,5,-16.0,14.8,0.75,0.05,32.0,95.9,3.7,34.0,30.3,26.0,294.0,1,1,0,42.8
kohima,11,1415.0,66.9,0.15,0.85,22.9,76.1,19.5,0.9,1.6,1.3,38.0,0,0,0,3.5
cachar,3,84.0,20.6,0.65,0.2,27.5,78.9,5.3,1.3,2.1,1.7,110.0,0,0,0,1.9
imphal_west,3,754.0,51.7,0.35,0.5,32.9,71.2,13.8,4.0,7.3,11.2,75.0,0,0,0,4.1
kamrup,1,23.0,3.5,0.7,0.1,33.0,66.6,7.0,1.2,1.9,2.9,36.0,0,1,1,22.7
papum_pare,6,381.0,44.5,0.5,0.4,21.3,65.5,2.2,32.5,72.0,74.2,506.0,1,1,0,72.1
west_khasi,8,1444.0,52.9,0.25,0.75,19.1,88.9,6.3,2.5,4.8,4.3,616.0,1,0,0,36.3
kohima,9,1534.0,67.8,0.15,0.85,29.8,96.7,5.0,11.6,21.2,30.8,285.0,1,0,0,55.9
east_khasi,9,1578.0,59.1,0.2,0.7,26.6,93.6,20.3,17.3,31.1,30.1,330.0,1,1,1,79.7
kohima,3,1396.0,74.4,0.15,0.85,30.8,81.5,9.1,6.9,15.1,28.1,95.0,0,0,0,1.6
west_tripura,9,-4.0,14.2,0.75,0.05,34.6,73.9,5.3,2.8,5.7,5.4,315.0,0,0,0,26.2
cachar,10,41.0,21.4,0.65,0.2,29.8,85.0,3.8,14.5,14.8,22.2,132.0,0,0,0,29.2
aizawl,8,1152.0,75.7,0.1,0.8,22.5,97.3,2.7,64.5,149.9,150.8,440.0,1,1,1,97.5
papum_pare,12,339.0,44.8,0.5,0.4,27.4,79.2,0.6,0.4,1.0,0.8,23.0,0,0,0,0.0
papum_pare,10,321.0,47.8,0.5,0.4,20.2,69.4,5.4,8.1,14.0,16.7,138.0,0,0,0,25.2
dimapur,9,158.0,19.2,0.4,0.2,20.0,94.6,6.7,27.5,54.1,47.5,240.0,1,1,1,98.0
papum_pare,11,284.0,40.0,0.5,0.4,22.1,75.1,1.2,3.3,5.2,5.2,46.0,0,0,0,0.0
imphal_west,5,855.0,46.9,0.35,0.5,27.4,86.9,0.6,11.3,25.3,30.8,210.0,0,1,1,48.5
west_khasi,8,1400.0,59.2,0.25,0.75,18.5,67.2,3.3,35.1,44.3,77.8,616.0,1,0,1,98.6
imphal_west,4,777.0,48.0,0.35,0.5,30.2,92.3,5.3,1.8,3.7,6.3,150.0,1,0,0,17.9
sonitpur,8,124.0,11.0,0.6,0.15,30.2,83.2,0.7,4.1,5.0,5.7,374.0,0,1,0,29.7
east_khasi,6,1574.0,53.5,0.2,0.7,24.2,90.5,0.4,18.9,17.8,13.1,484.0,1,1,0,62.7
dimapur,5,159.0,24.9,0.4,0.2,21.7,78.1,0.5,4.0,4.0,6.3,224.0,0,0,0,15.1
cachar,5,28.0,21.1,0.65,0.2,19.4,89.3,7.7,8.7,8.1,15.8,308.0,0,0,0,22.6
kamrup,1,112.0,5.2,0.7,0.1,24.2,97.5,0.7,2.1,3.8,6.2,36.0,0,0,0,0.0
imphal_west,3,841.0,53.6,0.35,0.5,18.8,93.6,8.2,0.5,0.5,0.7,75.0,0,0,0,0.0
west_khasi,5,1368.0,65.7,0.25,0.75,18.3,84.4,1.7,2.3,5.2,5.2,392.0,0,0,0,18.6
kohima,9,1469.0,77.8,0.15,0.85,21.8,80.9,11.5,3.3,3.7,3.2,285.0,1,0,0,33.8
kamrup,12,43.0,11.5,0.7,0.1,31.1,80.6,30.2,1.1,0.9,1.2,18.0,0,0,0,0.3
kohima,8,1382.0,66.4,0.15,0.85,20.7,78.9,3.7,15.5,38.5,45.2,418.0,1,0,1,94.5
east_khasi,1,1453.0,53.6,0.2,0.7,19.9,91.2,12.1,3.8,9.1,10.8,44.0,0,0,0,6.7
dimapur,5,174.0,26.7,0.4,0.2,22.7,88.8,10.9,9.4,16.7,25.1,224.0,0,1,0,25.4
aizawl,4,1180.0,76.2,0.1,0.8,20.5,93.6,15.9,4.6,11.2,13.6,200.0,1,0,0,24.6
kamrup,9,57.0,6.5,0.7,0.1,31.5,90.4,1.4,13.7,31.8,33.8,270.0,0,1,0,47.9
west_khasi,4,1404.0,71.5,0.25,0.75,19.5,87.6,14.4,13.6,26.0,19.2,280.0,0,1,0,45.6
dimapur,9,87.0,22.4,0.4,0.2,24.3,74.9,14.4,9.9,20.8,23.2,240.0,0,1,1,64.9
dimapur,7,95.0,23.2,0.4,0.2,29.0,66.6,4.6,22.2,45.6,61.6,400.0,1,1,1,79.1
dima_hasao,3,881.0,65.1,0.3,0.8,30.0,91.2,12.7,1.0,1.2,1.1,125.0,0,0,0,8.4
west_tripura,12,49.0,8.5,0.75,0.05,26.7,91.8,24.4,2.5,2.3,3.2,21.0,0,0,0,2.0
papum_pare,7,319.0,44.7,0.5,0.4,22.0,74.9,4.0,2.1,2.4,3.0,575.0,0,0,0,31.2
dimapur,4,187.0,19.4,0.4,0.2,33.8,60.2,0.8,7.5,11.0,19.5,160.0,0,0,0,27.7
east_khasi,2,1521.0,51.2,0.2,0.7,34.6,66.4,13.6,0.5,1.2,0.8,66.0,0,0,0,0.0
dimapur,11,138.0,29.6,0.4,0.2,31.3,64.7,0.9,0.6,1.0,1.3,32.0,0,0,0,0.0
dima_hasao,9,977.0,69.3,0.3,0.8,28.6,82.2,9.1,3.5,4.6,4.6,375.0,1,0,0,40.6
aizawl,12,1172.0,74.3,0.1,0.8,33.0,64.8,13.3,0.3,0.5,0.8,20.0,0,0,0,7.2
papum_pare,5,344.0,38.8,0.5,0.4,28.7,78.3,10.8,14.4,13.8,15.6,322.0,0,0,0,34.8
east_khasi,11,1494.0,54.9,0.2,0.7,23.3,76.1,0.5,0.7,0.9,0.8,44.0,0,0,0,0.0
west_tripura,9,91.0,11.3,0.75,0.05,18.8,69.2,6.2,27.6,25.0,48.4,315.0,1,1,1,85.4
east_khasi,7,1484.0,48.1,0.2,0.7,26.1,93.2,17.9,1.1,1.7,2.8,550.0,1,0,1,58.3
dima_hasao,2,924.0,64.5,0.3,0.8,31.8,94.5,32.6,4.5,9.0,11.6,75.0,0,0,0,0.0
cachar,3,-27.0,19.1,0.65,0.2,18.0,75.8,7.3,0.6,1.4,1.7,110.0,0,0,0,2.0
east_khasi,2,1558.0,53.6,0.2,0.7,34.9,95.9,42.5,0.4,0.7,1.4,66.0,0,0,0,0.6
papum_pare,8,394.0,40.6,0.5,0.4,33.1,67.3,3.2,7.8,10.1,19.9,506.0,0,0,0,40.8
aizawl,8,1164.0,78.7,0.1,0.8,24.0,86.6,21.4,2.1,3.1,4.7,440.0,1,0,0,46.6
east_khasi,12,1547.0,54.8,0.2,0.7,20.6,91.3,12.1,0.4,0.9,1.7,22.0,0,0,0,0.0
aizawl,8,1236.0,70.6,0.1,0.8,23.3,95.7,9.5,28.7,57.8,113.5,440.0,1,1,0,63.4
dima_hasao,6,964.0,63.0,0.3,0.8,29.6,87.1,29.2,35.5,88.6,167.2,550.0,1,1,1,90.5
kamrup,3,109.0,6.7,0.7,0.1,26.9,85.3,41.7,1.7,3.8,6.4,90.0,0,0,0,0.0
kamrup,9,71.0,0.3,0.7,0.1,21.3,76.2,10.5,57.9,76.3,64.2,270.0,1,1,0,70.0
kamrup,3,70.0,5.9,0.7,0.1,21.9,79.7,10.8,3.6,8.3,14.9,90.0,0,0,0,2.7
sonitpur,5,144.0,10.5,0.6,0.15,33.9,72.6,9.4,10.5,23.9,26.8,238.0,0,0,0,25.6
east_khasi,3,1491.0,51.0,0.2,0.7,28.2,84.1,9.2,6.2,10.9,20.8,110.0,0,0,0,5.6
west_tripura,8,-2.0,11.1,0.75,0.05,20.4,70.3,21.4,22.1,25.5,19.2,462.0,1,0,1,79.2
west_tripura,1,50.0,15.8,0.75,0.05,23.7,83.0,2.3,0.3,0.4,0.6,42.0,0,0,0,0.0
dima_hasao,2,921.0,63.0,0.3,0.8,20.7,70.4,0.8,4.4,10.8,18.7,75.0,0,0,0,0.3
cachar,1,129.0,16.1,0.65,0.2,20.9,62.6,6.9,0.7,1.4,1.4,44.0,0,0,0,5.4
kohima,4,1405.0,74.7,0.15,0.85,34.2,90.6,1.9,0.6,0.8,1.2,190.0,0,0,0,20.0
west_khasi,7,1317.0,65.6,0.25,0.75,19.9,60.8,24.4,34.5,66.3,62.8,700.0,1,1,1,93.4
east_khasi,8,1575.0,48.1,0.2,0.7,29.2,85.4,5.7,16.2,27.0,39.3,484.0,1,1,1,80.9
west_khasi,8,1284.0,59.5,0.25,0.75,34.6,81.2,22.0,21.7,37.2,42.3,616.0,1,0,0,62.4
west_tripura,1,-29.0,10.9,0.75,0.05,19.2,84.2,10.2,0.6,0.7,1.2,42.0,0,0,0,2.8
west_khasi,2,1391.0,66.3,0.25,0.75,35.0,80.2,4.1,4.0,6.1,5.4,84.0,0,0,0,10.9
cachar,1,19.0,21.2,0.65,0.2,32.0,84.9,14.3,2.0,3.3,3.7,44.0,0,0,0,2.3
east_khasi,7,1629.0,62.8,0.2,0.7,25.3,61.4,6.0,19.4,24.0,30.3,550.0,1,0,1,81.0
sonitpur,9,119.0,16.1,0.6,0.15,24.7,86.1,5.3,6.7,11.9,11.5,255.0,1,1,0,39.7
kohima,3,1462.0,71.5,0.15,0.85,29.0,69.1,8.9,6.6,6.0,5.0,95.0,0,0,0,10.7
dima_hasao,5,1022.0,67.3,0.3,0.8,22.7,90.3,7.1,22.5,44.6,61.1,350.0,1,0,0,53.3
dimapur,1,156.0,27.4,0.4,0.2,23.0,88.1,1.5,0.5,0.6,0.6,32.0,0,0,0,9.9
sonitpur,12,107.0,12.4,0.6,0.15,28.6,88.4,12.5,0.3,0.5,0.8,17.0,0,0,0,5.7
dima_hasao,7,905.0,74.2,0.3,0.8,20.2,66.9,12.5,171.1,200.1,249.8,625.0,1,1,0,85.1
kohima,4,1535.0,69.9,0.15,0.85,23.5,67.0,15.4,11.8,16.2,12.9,190.0,0,1,0,27.9
west_tripura,1,-50.0,8.9,0.75,0.05,26.2,83.1,4.6,1.0,1.7,2.0,42.0,0,0,0,2.9
dima_hasao,8,887.0,59.4,0.3,0.8,28.4,85.8,0.9,48.9,83.4,75.6,550.0,1,1,1,100.0
west_tripura,2,-14.0,5.3,0.75,0.05,30.8,78.2,1.0,1.6,2.4,3.2,63.0,0,1,1,24.7
imphal_west,11,752.0,53.3,0.35,0.5,24.7,97.2,33.6,1.4,2.0,3.2,30.0,0,0,0,6.2
dima_hasao,8,985.0,61.3,0.3,0.8,20.4,95.0,34.5,30.9,40.6,52.7,550.0,1,1,1,92.8
dimapur,11,115.0,19.4,0.4,0.2,29.1,65.0,1.4,1.3,1.5,2.1,32.0,0,0,0,4.6
east_khasi,6,1475.0,62.8,0.2,0.7,27.9,60.9,20.3,19.5,20.9,19.5,484.0,1,0,0,47.8
cachar,11,14.0,15.4,0.65,0.2,25.9,73.6,5.3,1.3,2.4,2.8,44.0,0,0,0,3.8
west_tripura,1,106.0,12.4,0.75,0.05,30.2,82.0,7.5,6.7,9.2,11.2,42.0,0,0,0,11.4
west_tripura,9,8.0,5.4,0.75,0.05,18.2,64.7,0.8,46.6,70.6,52.7,315.0,1,1,1,97.3
imphal_west,2,801.0,56.6,0.35,0.5,27.3,72.5,0.9,5.4,6.1,10.7,45.0,0,0,0,2.4
east_khasi,8,1474.0,46.7,0.2,0.7,25.8,73.7,29.8,2.8,2.7,5.0,484.0,1,0,0,35.7
papum_pare,5,360.0,46.4,0.5,0.4,29.9,67.2,1.0,32.8,41.7,39.6,322.0,1,1,1,67.9
dima_hasao,6,870.0,68.1,0.3,0.8,30.8,88.5,7.4,38.7,64.0,61.9,550.0,1,1,1,100.0
kamrup,11,38.0,4.9,0.7,0.1,33.8,88.7,27.2,1.9,2.2,2.1,36.0,0,0,0,8.3
dima_hasao,2,953.0,62.5,0.3,0.8,19.2,67.3,9.4,2.1,3.2,6.1,75.0,0,0,0,0.0
dima_hasao,11,1008.0,69.6,0.3,0.8,34.8,92.2,8.1,0.1,0.1,0.2,50.0,1,0,0,5.2
dimapur,6,90.0,35.3,0.4,0.2,20.8,73.4,3.1,53.5,112.3,100.8,352.0,1,1,0,80.6
kamrup,3,20.0,10.8,0.7,0.1,29.5,85.1,24.1,0.3,0.8,0.7,90.0,0,0,0,0.7
east_khasi,10,1497.0,61.6,0.2,0.7,24.5,70.5,6.0,4.4,4.6,5.0,132.0,0,1,0,22.2
sonitpur,7,11.0,17.3,0.6,0.15,29.5,72.3,12.2,119.7,163.9,291.7,425.0,1,1,1,100.0
dima_hasao,1,936.0,60.0,0.3,0.8,25.3,93.1,19.3,1.9,3.1,2.9,50.0,0,0,0,4.2
kamrup,10,5.0,17.0,0.7,0.1,28.6,91.9,20.7,7.5,6.5,5.4,108.0,0,0,0,23.4
west_tripura,8,67.0,6.7,0.75,0.05,25.5,95.9,19.8,26.8,45.7,57.0,462.0,1,1,1,83.9
west_tripura,10,-42.0,8.6,0.75,0.05,34.5,75.6,0.7,4.5,5.9,11.1,126.0,0,1,1,50.0
cachar,6,4.0,20.7,0.65,0.2,22.7,71.8,4.1,29.1,60.8,79.8,484.0,1,1,0,72.9
sonitpur,4,41.0,16.0,0.6,0.15,33.0,93.5,5.3,19.2,31.2,48.3,170.0,0,0,0,27.3
cachar,8,21.0,19.1,0.65,0.2,22.7,67.2,4.3,0.4,0.8,1.0,484.0,0,0,0,24.5
sonitpur,11,92.0,20.3,0.6,0.15,34.9,64.1,0.1,0.4,0.9,0.9,34.0,0,0,0,7.5
aizawl,6,1072.0,68.7,0.1,0.8,28.9,96.5,10.6,11.0,17.9,27.1,440.0,1,1,1,77.3
papum_pare,1,324.0,40.6,0.5,0.4,28.8,90.6,13.4,2.3,4.1,5.1,46.0,0,0,0,4.3
kamrup,6,91.0,14.2,0.7,0.1,20.8,77.2,7.4,34.1,38.0,28.1,396.0,0,1,1,98.8
papum_pare,3,367.0,35.8,0.5,0.4,19.8,77.5,4.7,1.8,3.5,3.1,115.0,0,0,0,4.4
west_tripura,9,38.0,18.8,0.75,0.05,19.0,70.6,1.0,11.0,10.6,17.6,315.0,0,0,0,37.4
sonitpur,3,49.0,20.1,0.6,0.15,27.7,86.7,0.9,3.4,5.3,7.6,85.0,0,0,0,5.0
kohima,4,1494.0,66.8,0.15,0.85,18.9,87.0,2.4,0.3,0.6,0.8,190.0,0,0,0,16.6
west_khasi,9,1422.0,62.3,0.25,0.75,33.5,73.3,5.3,1.0,1.9,2.3,420.0,1,0,0,37.2
papum_pare,6,344.0,35.1,0.5,0.4,18.9,90.4,7.4,46.5,78.8,134.2,506.0,1,1,1,93.8
kohima,12,1507.0,74.4,0.15,0.85,26.6,74.0,6.8,0.2,0.2,0.3,19.0,1,0,1,26.7
dima_hasao,1,947.0,61.5,0.3,0.8,28.5,89.2,6.0,3.2,4.8,5.2,50.0,0,0,0,0.0
west_tripura,7,-18.0,13.4,0.75,0.05,19.0,96.7,18.2,34.4,57.8,75.0,525.0,1,1,0,79.9
west_khasi,12,1304.0,62.9,0.25,0.75,30.3,68.6,5.2,3.8,4.8,7.2,28.0,0,0,0,10.0
cachar,5,14.0,11.8,0.65,0.2,33.6,91.7,21.4,30.8,57.3,70.9,308.0,0,1,1,73.4
kamrup,8,2.0,10.1,0.7,0.1,34.5,62.1,29.2,20.0,32.0,33.8,396.0,1,1,1,80.7
west_tripura,8,-112.0,8.9,0.75,0.05,20.5,78.4,26.6,14.9,36.0,37.8,462.0,0,0,0,51.3
imphal_west,5,705.0,45.4,0.35,0.5,23.1,68.7,8.0,1.7,1.8,1.5,210.0,0,1,0,18.6
imphal_west,12,829.0,41.8,0.35,0.5,32.5,89.8,1.7,1.0,2.2,3.0,15.0,0,0,0,0.0
kohima,4,1464.0,65.4,0.15,0.85,18.6,60.7,6.0,19.3,22.0,35.4,190.0,0,1,0,40.1
aizawl,3,1185.0,70.9,0.1,0.8,33.2,75.8,6.5,8.2,7.4,7.1,100.0,0,0,0,4.6
imphal_west,6,861.0,51.3,0.35,0.5,27.0,69.7,15.3,0.5,1.0,1.3,330.0,0,1,0,23.3
west_khasi,12,1346.0,61.6,0.25,0.75,31.4,84.5,0.9,0.2,0.3,0.5,28.0,0,0,0,3.9
kohima,5,1368.0,67.6,0.15,0.85,30.3,65.9,5.9,14.0,12.0,10.0,266.0,1,0,1,57.1
aizawl,9,1155.0,79.8,0.1,0.8,22.5,65.2,4.8,8.1,18.4,17.3,300.0,1,0,0,55.9
cachar,2,58.0,22.7,0.65,0.2,24.7,83.3,4.8,8.5,14.1,13.9,66.0,0,0,0,0.0
